ID,Img URL,Img Name,Desc (S),caption_original,is_arabic,caption_en,caption_train
1042,1011.jpg,1011.jpg,تُظهر الصورة حشداً من الأشخاص، بينهم نساء ورجال، يرفعون أوانٍ وأوعية معدنية مختلفة. تبدو على وجوه بعضهم ملامح الضيق والمعاناة الشديدة، وتظهر امرأتان وهما تبكيان بوضوح في المقدمة.,تُظهر الصورة حشداً من الأشخاص، بينهم نساء ورجال، يرفعون أوانٍ وأوعية معدنية مختلفة. تبدو على وجوه بعضهم ملامح الضيق والمعاناة الشديدة، وتظهر امرأتان وهما تبكيان بوضوح في المقدمة.,True,"The picture shows a crowd of people, including women and men, raising different times and vessels of metal. Some of them appear in the face of extreme distress and suffering, and two women are clearly crying in the front.","The picture shows a crowd of people, including women and men, raising different times and vessels of metal. Some of them appear in the face of extreme distress and suffering, and two women are clearly crying in the front."
1079,1053.jpg,1053.jpg,تُظهر الصورة صفاً طويلاً من الشاحنات المتوقفة على جانب طريق، يمتد لمسافة بعيدة في الأفق. تتميز الشاحنات بتنوع ألوانها وموديلاتها، ويظهر المشهد تحت سماء شبه صافية.,تُظهر الصورة صفاً طويلاً من الشاحنات المتوقفة على جانب طريق، يمتد لمسافة بعيدة في الأفق. تتميز الشاحنات بتنوع ألوانها وموديلاتها، ويظهر المشهد تحت سماء شبه صافية.,True,"The picture shows a long row of trucks parked on a side of a road, stretching far into the horizon. Trucks have a variety of colors and models, and the scene appears under a near-net sky.","The picture shows a long row of trucks parked on a side of a road, stretching far into the horizon. Trucks have a variety of colors and models, and the scene appears under a near-net sky."
512,782.jpg,782.jpg,"A young girl sits on a man's shoulders, smiling broadly, amidst a crowd of people with raised arms. Other individuals in the foreground also appear to be looking up and cheering.","A young girl sits on a man's shoulders, smiling broadly, amidst a crowd of people with raised arms. Other individuals in the foreground also appear to be looking up and cheering.",False,"A young girl sits on a man's shoulders, smiling broadly, amidst a crowd of people with raised arms. Other individuals in the foreground also appear to be looking up and cheering.","A young girl sits on a man's shoulders, smiling broadly, amidst a crowd of people with raised arms. Other individuals in the foreground also appear to be looking up and cheering."
690,505.jpg,505.jpg,"An elderly woman wearing a green headscarf looks directly through a worn metal barrier. Behind her, other adults and children are visible, with one child's hand also gripping the barrier.","An elderly woman wearing a green headscarf looks directly through a worn metal barrier. Behind her, other adults and children are visible, with one child's hand also gripping the barrier.",False,"An elderly woman wearing a green headscarf looks directly through a worn metal barrier. Behind her, other adults and children are visible, with one child's hand also gripping the barrier.","An elderly woman wearing a green headscarf looks directly through a worn metal barrier. Behind her, other adults and children are visible, with one child's hand also gripping the barrier."
224,493.jpg,493.jpg,"Individuals, including a man carrying a child on his shoulders and others with bags, walk down a dusty road. The background is filled with widespread rubble and heavily damaged buildings.","Individuals, including a man carrying a child on his shoulders and others with bags, walk down a dusty road. The background is filled with widespread rubble and heavily damaged buildings.",False,"Individuals, including a man carrying a child on his shoulders and others with bags, walk down a dusty road. The background is filled with widespread rubble and heavily damaged buildings.","Individuals, including a man carrying a child on his shoulders and others with bags, walk down a dusty road. The background is filled with widespread rubble and heavily damaged buildings."
702,939.jpg,939.jpg,"A child with bandages over their eye and on their left arm, and visible marks on their face, is being held by an adult. They are lying on a blue surface, with an IV pole visible in the background.","A child with bandages over their eye and on their left arm, and visible marks on their face, is being held by an adult. They are lying on a blue surface, with an IV pole visible in the background.",False,"A child with bandages over their eye and on their left arm, and visible marks on their face, is being held by an adult. They are lying on a blue surface, with an IV pole visible in the background.","A child with bandages over their eye and on their left arm, and visible marks on their face, is being held by an adult. They are lying on a blue surface, with an IV pole visible in the background."
1262,1432.jpg,1432.jpg,تُظهر الصورة عدة أشخاص يرتدون زيًا رسميًا، أحدهم يحمل سلاحًا ناريًا، يحيطون بشخص يجلس على الأرض بجانب مبنى خشبي صغير، بينما يفصل شريط تحذيري أبيض وأحمر المنطقة.,تُظهر الصورة عدة أشخاص يرتدون زيًا رسميًا، أحدهم يحمل سلاحًا ناريًا، يحيطون بشخص يجلس على الأرض بجانب مبنى خشبي صغير، بينما يفصل شريط تحذيري أبيض وأحمر المنطقة.,True,"The picture shows several people in uniform, one of whom is carrying a firearm, surrounded by someone sitting on the floor next to a small wooden building, while separating a white and red warning tape from the area.","The picture shows several people in uniform, one of whom is carrying a firearm, surrounded by someone sitting on the floor next to a small wooden building, while separating a white and red warning tape from the area."
215,484.jpg,484.jpg,"A man with a bandaged left hand and an exposed thumb looks directly at the camera. He wears a black t-shirt and has a beard, with a plain, light-colored background behind him.","A man with a bandaged left hand and an exposed thumb looks directly at the camera. He wears a black t-shirt and has a beard, with a plain, light-colored background behind him.",False,"A man with a bandaged left hand and an exposed thumb looks directly at the camera. He wears a black t-shirt and has a beard, with a plain, light-colored background behind him.","A man with a bandaged left hand and an exposed thumb looks directly at the camera. He wears a black t-shirt and has a beard, with a plain, light-colored background behind him."
727,964.jpg,964.jpg,"A woman in a red hijab carries pots and utensils through a scene of widespread rubble and debris. Other people, including children, are visible in the background among the remnants of damaged buildings.","A woman in a red hijab carries pots and utensils through a scene of widespread rubble and debris. Other people, including children, are visible in the background among the remnants of damaged buildings.",False,"A woman in a red hijab carries pots and utensils through a scene of widespread rubble and debris. Other people, including children, are visible in the background among the remnants of damaged buildings.","A woman in a red hijab carries pots and utensils through a scene of widespread rubble and debris. Other people, including children, are visible in the background among the remnants of damaged buildings."
1062,1031.jpg,1031.jpg,تظهر الصورة رجلاً وامرأة يقفان ويتحدثان على ما يبدو في حدث رسمي أو مؤتمر. المرأة ترتدي سترة داكنة وتبتسم، بينما ينظر الرجل، الذي يرتدي بدلة داكنة ونظارات، إليها. خلفية المشهد زرقاء داكنة ومضاءة.,تظهر الصورة رجلاً وامرأة يقفان ويتحدثان على ما يبدو في حدث رسمي أو مؤتمر. المرأة ترتدي سترة داكنة وتبتسم، بينما ينظر الرجل، الذي يرتدي بدلة داكنة ونظارات، إليها. خلفية المشهد زرقاء داكنة ومضاءة.,True,"The picture shows a man and a woman standing and speaking apparently at an official event or conference. The woman wears a dark jacket and smiles, while the man, who wears a dark suit and glasses, looks at her.","The picture shows a man and a woman standing and speaking apparently at an official event or conference. The woman wears a dark jacket and smiles, while the man, who wears a dark suit and glasses, looks at her."
640,910.jpg,910.jpg,"A large group of people, including adults and children, are shown holding up empty cooking pots and bowls. They are gathered in what appears to be a damaged urban area, with some individuals showing urgent expressions.","A large group of people, including adults and children, are shown holding up empty cooking pots and bowls. They are gathered in what appears to be a damaged urban area, with some individuals showing urgent expressions.",False,"A large group of people, including adults and children, are shown holding up empty cooking pots and bowls. They are gathered in what appears to be a damaged urban area, with some individuals showing urgent expressions.","A large group of people, including adults and children, are shown holding up empty cooking pots and bowls. They are gathered in what appears to be a damaged urban area, with some individuals showing urgent expressions."
435,705.jpg,705.jpg,"A woman with short, curly hair speaks into a microphone at a podium. Behind her, an American flag is partially visible against a blue background, and the podium is labeled 'White House Washington'.","A woman with short, curly hair speaks into a microphone at a podium. Behind her, an American flag is partially visible against a blue background, and the podium is labeled 'White House Washington'.",False,"A woman with short, curly hair speaks into a microphone at a podium. Behind her, an American flag is partially visible against a blue background, and the podium is labeled 'White House Washington'.","A woman with short, curly hair speaks into a microphone at a podium. Behind her, an American flag is partially visible against a blue background, and the podium is labeled 'White House Washington'."
173,1478.jpg,1478.jpg,"A heavily damaged two-story building with charred walls and exposed interiors stands amidst debris. An Israeli flag is visible in the foreground, with surrounding trees and a bicycle near the building.","A heavily damaged two-story building with charred walls and exposed interiors stands amidst debris. An Israeli flag is visible in the foreground, with surrounding trees and a bicycle near the building.",False,"A heavily damaged two-story building with charred walls and exposed interiors stands amidst debris. An Israeli flag is visible in the foreground, with surrounding trees and a bicycle near the building.","A heavily damaged two-story building with charred walls and exposed interiors stands amidst debris. An Israeli flag is visible in the foreground, with surrounding trees and a bicycle near the building."
630,900.jpg,900.jpg,"Donald Trump stands in a dark suit and blue tie next to King Abdullah II of Jordan, who wears a dark suit and a red tie. The American flag is partially visible on the left, and the Jordanian flag is seen behind King Abdullah II.","Donald Trump stands in a dark suit and blue tie next to King Abdullah II of Jordan, who wears a dark suit and a red tie. The American flag is partially visible on the left, and the Jordanian flag is seen behind King Abdullah II.",False,"Donald Trump stands in a dark suit and blue tie next to King Abdullah II of Jordan, who wears a dark suit and a red tie. The American flag is partially visible on the left, and the Jordanian flag is seen behind King Abdullah II.","a public official stands in a dark suit and blue tie next to King a person of Jordan, who wears a dark suit and a red tie. The American flag is partially visible on the left, and the Jordanian flag is seen behind King a person."
343,613.jpg,613.jpg,"White tents from World Central Kitchen (WCK.ORG) are visible on a sandy beach alongside a makeshift pier under construction with heavy machinery. In the sea, a large vessel labeled ""OPEN ARMS"" and several smaller boats are present.","White tents from World Central Kitchen (WCK.ORG) are visible on a sandy beach alongside a makeshift pier under construction with heavy machinery. In the sea, a large vessel labeled ""OPEN ARMS"" and several smaller boats are present.",False,"White tents from World Central Kitchen (WCK.ORG) are visible on a sandy beach alongside a makeshift pier under construction with heavy machinery. In the sea, a large vessel labeled ""OPEN ARMS"" and several smaller boats are present.","White tents from World Central Kitchen (WCK.ORG) are visible on a sandy beach alongside a makeshift pier under construction with heavy machinery. In the sea, a large vessel labeled ""OPEN ARMS"" and several smaller boats are present."
1236,1316.jpg,1316.jpg,"تُظهر الصورة رجلاً ملتحياً يرتدي سترة داكنة أمام خلفية مدينة ضبابية، مع نص عربي بارز مكتوب عليه ""عاجل"" ونصوص أخرى.","تُظهر الصورة رجلاً ملتحياً يرتدي سترة داكنة أمام خلفية مدينة ضبابية، مع نص عربي بارز مكتوب عليه ""عاجل"" ونصوص أخرى.",True,"The picture shows a bearded man wearing a dark jacket in the back of a foggy city, with a prominent Arabic text with ""hurry"" and other texts.","The picture shows a bearded man wearing a dark jacket in the back of a foggy city, with a prominent Arabic text with ""hurry"" and other texts."
1217,1297.jpg,1297.jpg,"صورة بخلفية حمراء تعرض نصًا عربيًا أبيض بعنوان ""عاجل""، يقتبس وزير خارجية النرويج حول عدم توفر الكميات اللازمة لإطعام سكان قطاع غزة.","صورة بخلفية حمراء تعرض نصًا عربيًا أبيض بعنوان ""عاجل""، يقتبس وزير خارجية النرويج حول عدم توفر الكميات اللازمة لإطعام سكان قطاع غزة.",True,"A picture with a red background showing a white Arabic text entitled ""Hurry,"" the Foreign Minister of Norway quotes about the lack of quantities to feed the population of the Gaza Strip.","A picture with a red background showing a white Arabic text entitled ""Hurry,"" the Foreign Minister of Norway quotes about the lack of quantities to feed the population of the Gaza Strip."
232,501.jpg,501.jpg,A crowded street shows people walking amidst damaged buildings and scattered debris. Red stains are visible on the ground near overturned market stalls and a damaged container.,A crowded street shows people walking amidst damaged buildings and scattered debris. Red stains are visible on the ground near overturned market stalls and a damaged container.,False,A crowded street shows people walking amidst damaged buildings and scattered debris. Red stains are visible on the ground near overturned market stalls and a damaged container.,A crowded street shows people walking amidst damaged buildings and scattered debris. Red stains are visible on the ground near overturned market stalls and a damaged container.
1029,998.jpg,998.jpg,"تُظهر الصورة خلفية زرقاء داكنة عليها خريطة العالم، مع نص أبيض كبير في المنتصف مكتوب عليه ""بيان صحفي"". يظهر في الأسفل نص أصغر ""إسرائيل""، ومع رمز أبيض نجمي الشكل في الأعلى، وتحيط بالصورة حدود بيضاء رفيعة.","تُظهر الصورة خلفية زرقاء داكنة عليها خريطة العالم، مع نص أبيض كبير في المنتصف مكتوب عليه ""بيان صحفي"". يظهر في الأسفل نص أصغر ""إسرائيل""، ومع رمز أبيض نجمي الشكل في الأعلى، وتحيط بالصورة حدود بيضاء رفيعة.",True,"The picture shows a dark blue background on the map of the world, with a big white text in the middle that says ""press release."" The smaller text of ""Israel,"" with a star white symbol on top, is shown below, and the picture is surrounded by thin white limits.","The picture shows a dark blue background on the map of the world, with a big white text in the middle that says ""press release."" The smaller text of ""Israel,"" with a star white symbol on top, is shown below, and the picture is surrounded by thin white limits."
391,661.jpg,661.jpg,"Three flags, representing Palestine, the European Union, and Ukraine, fly on flagpoles in front of a stone building. A black fence is visible in the foreground, with a grey pillar standing between the first two flags.","Three flags, representing Palestine, the European Union, and Ukraine, fly on flagpoles in front of a stone building. A black fence is visible in the foreground, with a grey pillar standing between the first two flags.",False,"Three flags, representing Palestine, the European Union, and Ukraine, fly on flagpoles in front of a stone building. A black fence is visible in the foreground, with a grey pillar standing between the first two flags.","Three flags, representing Palestine, the European Union, and Ukraine, fly on flagpoles in front of a stone building. A black fence is visible in the foreground, with a grey pillar standing between the first two flags."
17,1083.jpg,1083.jpg,"A crowd of people, mostly women, hold up various metal pots and buckets, some containing a yellowish liquid. They are pressing forward, and one woman in the center has her mouth wide open.","A crowd of people, mostly women, hold up various metal pots and buckets, some containing a yellowish liquid. They are pressing forward, and one woman in the center has her mouth wide open.",False,"A crowd of people, mostly women, hold up various metal pots and buckets, some containing a yellowish liquid. They are pressing forward, and one woman in the center has her mouth wide open.","A crowd of people, mostly women, hold up various metal pots and buckets, some containing a yellowish liquid. They are pressing forward, and one woman in the center has her mouth wide open."
1189,1269.jpg,1269.jpg,تُظهر الصورة أطفالاً وشبانًا يمدون أيديهم وهم يحملون أوعية معدنية وبلاستيكية مختلفة الأحجام. يقفون في ما يبدو أنه منطقة مزدحمة أو خلف حاجز، وينظرون لأعلى أو إلى الأمام.,تُظهر الصورة أطفالاً وشبانًا يمدون أيديهم وهم يحملون أوعية معدنية وبلاستيكية مختلفة الأحجام. يقفون في ما يبدو أنه منطقة مزدحمة أو خلف حاجز، وينظرون لأعلى أو إلى الأمام.,True,"The picture shows children and young men reaching out with metal and plastic vessels of different sizes standing in what appears to be a crowded area or behind a barrier, looking up or forward.","The picture shows children and young men reaching out with metal and plastic vessels of different sizes standing in what appears to be a crowded area or behind a barrier, looking up or forward."
720,957.jpg,957.jpg,"Two women, both wearing head coverings, embrace each other amidst extensive rubble and debris. One woman appears to be crying while being comforted by the other.","Two women, both wearing head coverings, embrace each other amidst extensive rubble and debris. One woman appears to be crying while being comforted by the other.",False,"Two women, both wearing head coverings, embrace each other amidst extensive rubble and debris. One woman appears to be crying while being comforted by the other.","Two women, both wearing head coverings, embrace each other amidst extensive rubble and debris. One woman appears to be crying while being comforted by the other."
488,758.jpg,758.jpg,"An intense fire with bright orange flames and dark smoke dominates the night sky above buildings and utility poles, with silhouettes of people visible on the street below.","An intense fire with bright orange flames and dark smoke dominates the night sky above buildings and utility poles, with silhouettes of people visible on the street below.",False,"An intense fire with bright orange flames and dark smoke dominates the night sky above buildings and utility poles, with silhouettes of people visible on the street below.","An intense fire with bright orange flames and dark smoke dominates the night sky above buildings and utility poles, with silhouettes of people visible on the street below."
521,791.jpg,791.jpg,"A street is covered in extensive rubble and debris from damaged buildings. Multiple men and boys are seen walking through the wreckage, with some sifting through the debris.","A street is covered in extensive rubble and debris from damaged buildings. Multiple men and boys are seen walking through the wreckage, with some sifting through the debris.",False,"A street is covered in extensive rubble and debris from damaged buildings. Multiple men and boys are seen walking through the wreckage, with some sifting through the debris.","A street is covered in extensive rubble and debris from damaged buildings. Multiple men and boys are seen walking through the wreckage, with some sifting through the debris."
748,1594.jpg,1594.jpg,"Several women are shown, many wearing headscarves, with one central woman openly crying, her mouth open and tears visible on her face. Another woman next to her appears distressed.","Several women are shown, many wearing headscarves, with one central woman openly crying, her mouth open and tears visible on her face. Another woman next to her appears distressed.",False,"Several women are shown, many wearing headscarves, with one central woman openly crying, her mouth open and tears visible on her face. Another woman next to her appears distressed.","Several women are shown, many wearing headscarves, with one central woman openly crying, her mouth open and tears visible on her face. Another woman next to her appears distressed."
355,625.jpg,625.jpg,"A man in a blue suit and glasses is speaking into several microphones, flanked by an elderly woman in a blue patterned jacket and another man in a grey suit. Several other individuals are visible standing behind them.","A man in a blue suit and glasses is speaking into several microphones, flanked by an elderly woman in a blue patterned jacket and another man in a grey suit. Several other individuals are visible standing behind them.",False,"A man in a blue suit and glasses is speaking into several microphones, flanked by an elderly woman in a blue patterned jacket and another man in a grey suit. Several other individuals are visible standing behind them.","A man in a blue suit and glasses is speaking into several microphones, flanked by an elderly woman in a blue patterned jacket and another man in a grey suit. Several other individuals are visible standing behind them."
563,833.jpg,833.jpg,"Two women walk through an extensive area of building rubble and debris, with collapsed structures visible in the background under a cloudy sky.","Two women walk through an extensive area of building rubble and debris, with collapsed structures visible in the background under a cloudy sky.",False,"Two women walk through an extensive area of building rubble and debris, with collapsed structures visible in the background under a cloudy sky.","Two women walk through an extensive area of building rubble and debris, with collapsed structures visible in the background under a cloudy sky."
356,626.jpg,626.jpg,"A crowded coastal area is filled with numerous makeshift shelters and tents lining a dirt road, with people walking and vehicles present. More people are visible on the beach and in the water near the shore.","A crowded coastal area is filled with numerous makeshift shelters and tents lining a dirt road, with people walking and vehicles present. More people are visible on the beach and in the water near the shore.",False,"A crowded coastal area is filled with numerous makeshift shelters and tents lining a dirt road, with people walking and vehicles present. More people are visible on the beach and in the water near the shore.","A crowded coastal area is filled with numerous makeshift shelters and tents lining a dirt road, with people walking and vehicles present. More people are visible on the beach and in the water near the shore."
761,1607.jpg,1607.jpg,"A young boy in a dark shirt and red pants squats amidst extensive concrete rubble and broken structures. He has his hand near his mouth and is looking forward, surrounded by debris.","A young boy in a dark shirt and red pants squats amidst extensive concrete rubble and broken structures. He has his hand near his mouth and is looking forward, surrounded by debris.",False,"A young boy in a dark shirt and red pants squats amidst extensive concrete rubble and broken structures. He has his hand near his mouth and is looking forward, surrounded by debris.","A young boy in a dark shirt and red pants squats amidst extensive concrete rubble and broken structures. He has his hand near his mouth and is looking forward, surrounded by debris."
476,746.jpg,746.jpg,"Multiple women and girls are seen visibly crying and distressed. They wear dark clothing, and some have their heads covered.","Multiple women and girls are seen visibly crying and distressed. They wear dark clothing, and some have their heads covered.",False,"Multiple women and girls are seen visibly crying and distressed. They wear dark clothing, and some have their heads covered.","Multiple women and girls are seen visibly crying and distressed. They wear dark clothing, and some have their heads covered."
1282,1452.jpg,1452.jpg,تُظهر الصورة ملصقاً باللغة العربية على خلفية تتضمن ألوان العلم الفلسطيني، يعرض برنامجاً وطنياً ليوم عالمي مقرر في أغسطس 2025 لدعم غزة والأسرى. يسرد الملصق فعاليات في مدن فلسطينية مختلفة بمواعيدها ومواقعها، وينتهي بهاشتاج يدعو لوقف الإبادة.,تُظهر الصورة ملصقاً باللغة العربية على خلفية تتضمن ألوان العلم الفلسطيني، يعرض برنامجاً وطنياً ليوم عالمي مقرر في أغسطس 2025 لدعم غزة والأسرى. يسرد الملصق فعاليات في مدن فلسطينية مختلفة بمواعيدها ومواقعها، وينتهي بهاشتاج يدعو لوقف الإبادة.,True,"The photograph shows a poster in Arabic against the background of the Palestinian flag, presenting a national programme for a world day planned in August 2025 to support Gaza and the prisoners. The poster lists events in various Palestinian cities with dates and locations, and concludes with a call for a halt to the extermination.","The photograph shows a poster in Arabic against the background of the Palestinian flag, presenting a national programme for a world day planned in August 2025 to support Gaza and the prisoners. The poster lists events in various Palestinian cities with dates and locations, and concludes with a call for a halt to the extermination."
604,874.jpg,874.jpg,"A young boy with smudges on his face, dark areas under his eyes, and apparent tear streaks is visible in the foreground, partially covered by a patterned sheet. Blurred figures are seen in the background, including one person holding a baby, with the BBC News logo in the lower left.","A young boy with smudges on his face, dark areas under his eyes, and apparent tear streaks is visible in the foreground, partially covered by a patterned sheet. Blurred figures are seen in the background, including one person holding a baby, with the BBC News logo in the lower left.",False,"A young boy with smudges on his face, dark areas under his eyes, and apparent tear streaks is visible in the foreground, partially covered by a patterned sheet. Blurred figures are seen in the background, including one person holding a baby, with the BBC News logo in the lower left.","A young boy with smudges on his face, dark areas under his eyes, and apparent tear streaks is visible in the foreground, partially covered by a patterned sheet. Blurred figures are seen in the background, including one person holding a baby, with the News in the lower left."
1096,1070.jpg,1070.jpg,تظهر الصورة حشداً كبيراً من الناس يتجمعون في منطقة حضرية ليلاً. يحمل العديد منهم أعلاماً، غالبها أعلام إسرائيلية، إلى جانب لافتات متنوعة. تضيء المنطقة أضواء متعددة، ويبرز جسم مضيء أصفر اللون في الجزء العلوي من التجمع.,تظهر الصورة حشداً كبيراً من الناس يتجمعون في منطقة حضرية ليلاً. يحمل العديد منهم أعلاماً، غالبها أعلام إسرائيلية، إلى جانب لافتات متنوعة. تضيء المنطقة أضواء متعددة، ويبرز جسم مضيء أصفر اللون في الجزء العلوي من التجمع.,True,"The picture shows a large crowd of people gathering in an urban area at night. Many carry flags, mostly Israeli flags, along with various signs.","The picture shows a large crowd of people gathering in an urban area at night. Many carry flags, mostly Israeli flags, along with various signs."
186,1491.jpg,1491.jpg,"A man with gray hair, wearing a suit jacket, sits at a wooden table and looks at a card featuring a photograph of three children. Papers, a pen, a glass, and a water bottle are also visible on the table.","A man with gray hair, wearing a suit jacket, sits at a wooden table and looks at a card featuring a photograph of three children. Papers, a pen, a glass, and a water bottle are also visible on the table.",False,"A man with gray hair, wearing a suit jacket, sits at a wooden table and looks at a card featuring a photograph of three children. Papers, a pen, a glass, and a water bottle are also visible on the table.","A man with gray hair, wearing a suit jacket, sits at a wooden table and looks at a card featuring a photograph of three children. Papers, a pen, a glass, and a water bottle are also visible on the table."
135,1351.jpg,1351.jpg,"The image displays a red background with a prominent white circle in the center. Inside the circle, the word ""BREAKING"" is written in red capital letters, positioned above black Arabic text that reads ""Quds"" (Jerusalem), with ""QudsNEN"" and two small icons visible at the bottom.","The image displays a red background with a prominent white circle in the center. Inside the circle, the word ""BREAKING"" is written in red capital letters, positioned above black Arabic text that reads ""Quds"" (Jerusalem), with ""QudsNEN"" and two small icons visible at the bottom.",False,"The image displays a red background with a prominent white circle in the center. Inside the circle, the word ""BREAKING"" is written in red capital letters, positioned above black Arabic text that reads ""Quds"" (Jerusalem), with ""QudsNEN"" and two small icons visible at the bottom.","The image displays a red background with a prominent white circle in the center. Inside the circle, the word """" is written in red capital letters, positioned above black Arabic text that reads ""Quds"" (Jerusalem), with ""QudsNEN"" and two small icons visible at the bottom."
1019,988.jpg,988.jpg,في الليل، يقف عدد من الأفراد يرتدون سترات عاكسة وخوذات بين ركام مبانٍ متضررة وسيارات محطمة. يظهر مبنى سكني آخر سليم ومضاء جزئياً في الخلفية.,في الليل، يقف عدد من الأفراد يرتدون سترات عاكسة وخوذات بين ركام مبانٍ متضررة وسيارات محطمة. يظهر مبنى سكني آخر سليم ومضاء جزئياً في الخلفية.,True,"At night, a number of individuals wearing reflective jackets and helmets stand between the rubble of damaged buildings and broken cars. Another intact and partially lit residential building appears in the background.","At night, a number of individuals wearing reflective jackets and helmets stand between the rubble of damaged buildings and broken cars. Another intact and partially lit residential building appears in the background."
140,1356.jpg,1356.jpg,"The image displays a red background with a subtle texture, featuring a large white circle in the center. Inside the circle, the English word ""BREAKING"" is written in prominent red capital letters, positioned above black Arabic text. At the very bottom, ""QudsNEN"" is visible alongside small icons.","The image displays a red background with a subtle texture, featuring a large white circle in the center. Inside the circle, the English word ""BREAKING"" is written in prominent red capital letters, positioned above black Arabic text. At the very bottom, ""QudsNEN"" is visible alongside small icons.",False,"The image displays a red background with a subtle texture, featuring a large white circle in the center. Inside the circle, the English word ""BREAKING"" is written in prominent red capital letters, positioned above black Arabic text. At the very bottom, ""QudsNEN"" is visible alongside small icons.","The image displays a red background with a subtle texture, featuring a large white circle in the center. Inside the circle, the English word """" is written in prominent red capital letters, positioned above black Arabic text. At the very bottom, ""QudsNEN"" is visible alongside small icons."
160,1376.jpg,1376.jpg,"A man in a camouflage military uniform, wearing a red beret and glasses, speaks with his right fist raised behind a podium with multiple microphones. A pistol is visible in a holster on his hip, and a banner with an emblem and Arabic text hangs in the background.","A man in a camouflage military uniform, wearing a red beret and glasses, speaks with his right fist raised behind a podium with multiple microphones. A pistol is visible in a holster on his hip, and a banner with an emblem and Arabic text hangs in the background.",False,"A man in a camouflage military uniform, wearing a red beret and glasses, speaks with his right fist raised behind a podium with multiple microphones. A pistol is visible in a holster on his hip, and a banner with an emblem and Arabic text hangs in the background.","A man in a camouflage military uniform, wearing a red beret and glasses, speaks with his right fist raised behind a podium with multiple microphones. A pistol is visible in a holster on his hip, and a banner with an emblem and Arabic text hangs in the background."
755,1601.jpg,1601.jpg,"A young man cries out with his head tilted back, surrounded by other men carrying a stretcher with a body wrapped in white cloth, walking through an urban street.","A young man cries out with his head tilted back, surrounded by other men carrying a stretcher with a body wrapped in white cloth, walking through an urban street.",False,"A young man cries out with his head tilted back, surrounded by other men carrying a stretcher with a body wrapped in white cloth, walking through an urban street.","A young man cries out with his head tilted back, surrounded by other men carrying a stretcher with a body wrapped in white cloth, walking through an urban street."
447,717.jpg,717.jpg,"A group of people, including men, women, and children, stands behind the shattered windshield of a white car, which displays multiple impact points. In the background, a person holds a video camera.","A group of people, including men, women, and children, stands behind the shattered windshield of a white car, which displays multiple impact points. In the background, a person holds a video camera.",False,"A group of people, including men, women, and children, stands behind the shattered windshield of a white car, which displays multiple impact points. In the background, a person holds a video camera.","A group of people, including men, women, and children, stands behind the shattered windshield of a white car, which displays multiple impact points. In the background, a person holds a video camera."
1191,1271.jpg,1271.jpg,تُظهر الصورة رجلاً يرتدي بدلة داكنة وربطة عنق، بشعر داكن وشارب، يقف أمام خلفية ضبابية تظهر فيها ملامح علم أحمر. يملأ نص عربي أبيض كبير جزءًا من الجانب الأيمن للصورة، وتوجد في الأسفل شعارات وكتابات صغيرة.,تُظهر الصورة رجلاً يرتدي بدلة داكنة وربطة عنق، بشعر داكن وشارب، يقف أمام خلفية ضبابية تظهر فيها ملامح علم أحمر. يملأ نص عربي أبيض كبير جزءًا من الجانب الأيمن للصورة، وتوجد في الأسفل شعارات وكتابات صغيرة.,True,"The picture shows a man wearing a dark suit and a tie, with dark hair and a mustache, standing in the face of a foggy background with red flag features. A large white Arabic text fills a part of the right-hand side of the picture, and there are little slogans and writings on the bottom.","The picture shows a man wearing a dark suit and a tie, with dark hair and a mustache, standing in the face of a foggy background with red flag features. A large white Arabic text fills a part of the right-hand side of the picture, and there are little slogans and writings on the bottom."
308,578.jpg,578.jpg,"A woman with her mouth open and hands raised stands in front of a severely damaged building, with concrete debris and rubble visible in the background.","A woman with her mouth open and hands raised stands in front of a severely damaged building, with concrete debris and rubble visible in the background.",False,"A woman with her mouth open and hands raised stands in front of a severely damaged building, with concrete debris and rubble visible in the background.","A woman with her mouth open and hands raised stands in front of a severely damaged building, with concrete debris and rubble visible in the background."
503,773.jpg,773.jpg,"The image shows the interior of a severely damaged building with exposed concrete, cracked walls, and rubble, where several individuals are present. Through a large opening, a crowd of people is visible outdoors amidst some dust or smoke, and a BBC News logo is in the bottom left.","The image shows the interior of a severely damaged building with exposed concrete, cracked walls, and rubble, where several individuals are present. Through a large opening, a crowd of people is visible outdoors amidst some dust or smoke, and a BBC News logo is in the bottom left.",False,"The image shows the interior of a severely damaged building with exposed concrete, cracked walls, and rubble, where several individuals are present. Through a large opening, a crowd of people is visible outdoors amidst some dust or smoke, and a BBC News logo is in the bottom left.","The image shows the interior of a severely damaged building with exposed concrete, cracked walls, and rubble, where several individuals are present. Through a large opening, a crowd of people is visible outdoors amidst some dust or smoke, and a News is in the."
1311,1391.jpg,1391.jpg,تُظهر الصورة شاحنة محملة بأكياس بيضاء كبيرة مثبتة على منصات خشبية. تظهر نصوص زرقاء على الصورة تشير إلى عبور قوافل مساعدات إلى غزة.,تُظهر الصورة شاحنة محملة بأكياس بيضاء كبيرة مثبتة على منصات خشبية. تظهر نصوص زرقاء على الصورة تشير إلى عبور قوافل مساعدات إلى غزة.,True,The photograph shows a truck loaded with large white bags installed on wooden pads. Blue text on the photo indicates that auxiliary convoys crossed into Gaza.,The photograph shows a truck loaded with large white bags installed on wooden pads. Blue text on the photo indicates that auxiliary convoys crossed into Gaza.
