ID,Img URL,Img Name,Desc (S),caption_original,is_arabic,caption_en,caption_train
865,1711.jpg,1711.jpg,"A young girl with dark hair, wearing a dark red shirt, looks directly at the camera from an opening in a light-colored, tent-like structure, with her forearms resting on its lower edge.","A young girl with dark hair, wearing a dark red shirt, looks directly at the camera from an opening in a light-colored, tent-like structure, with her forearms resting on its lower edge.",False,"A young girl with dark hair, wearing a dark red shirt, looks directly at the camera from an opening in a light-colored, tent-like structure, with her forearms resting on its lower edge.","A young girl with dark hair, wearing a dark red shirt, looks directly at the camera from an opening in a light-colored, tent-like structure, with her forearms resting on its lower edge."
866,1712.jpg,1712.jpg,"A young child wearing a wristband holds hands with an adult in bright orange and black pants. Another person, also wearing a wristband, carries a clear bag containing a gift and a drawing of a blue whale.","A young child wearing a wristband holds hands with an adult in bright orange and black pants. Another person, also wearing a wristband, carries a clear bag containing a gift and a drawing of a blue whale.",False,"A young child wearing a wristband holds hands with an adult in bright orange and black pants. Another person, also wearing a wristband, carries a clear bag containing a gift and a drawing of a blue whale.","A young child wearing a wristband holds hands with an adult in bright orange and black pants. Another person, also wearing a wristband, carries a clear bag containing a gift and a drawing of a blue whale."
867,1713.jpg,1713.jpg,"A crying child with bandaged legs and arm is held by an adult, clutching a white cloth. The child is wearing a yellow top with a floral design.","A crying child with bandaged legs and arm is held by an adult, clutching a white cloth. The child is wearing a yellow top with a floral design.",False,"A crying child with bandaged legs and arm is held by an adult, clutching a white cloth. The child is wearing a yellow top with a floral design.","A crying child with bandaged legs and arm is held by an adult, clutching a white cloth. The child is wearing a yellow top with a floral design."
868,1714.jpg,1714.jpg,"A group of armed men in camouflage uniforms and green headbands are seen carrying firearms. Many wear balaclavas or face coverings, with some positioned near a white pickup truck.","A group of armed men in camouflage uniforms and green headbands are seen carrying firearms. Many wear balaclavas or face coverings, with some positioned near a white pickup truck.",False,"A group of armed men in camouflage uniforms and green headbands are seen carrying firearms. Many wear balaclavas or face coverings, with some positioned near a white pickup truck.","A group of armed men in camouflage uniforms and green headbands are seen carrying firearms. Many wear balaclavas or face coverings, with some positioned near a white pickup truck."
869,1715.jpg,1715.jpg,"An older man wearing a blue ""PRESS"" vest with a red cross emblem is featured against a background showing a sepia-toned image of an ancient city with a dome and minaret, alongside a red section displaying the BBC News logo.","An older man wearing a blue ""PRESS"" vest with a red cross emblem is featured against a background showing a sepia-toned image of an ancient city with a dome and minaret, alongside a red section displaying the BBC News logo.",False,"An older man wearing a blue ""PRESS"" vest with a red cross emblem is featured against a background showing a sepia-toned image of an ancient city with a dome and minaret, alongside a red section displaying the BBC News logo.","An older man wearing a blue ""PRESS"" vest with a red cross emblem is featured against a background showing a sepia-toned image of an ancient city with a dome and minaret, alongside a red section displaying the News."
870,1716.jpg,1716.jpg,"Two men are shown standing side-by-side, both dressed in suits and red ties. The man on the left wears an American flag lapel pin and has a serious expression, while the man on the right wears a yellow ribbon and an Israeli flag lapel pin, and is smiling.","Two men are shown standing side-by-side, both dressed in suits and red ties. The man on the left wears an American flag lapel pin and has a serious expression, while the man on the right wears a yellow ribbon and an Israeli flag lapel pin, and is smiling.",False,"Two men are shown standing side-by-side, both dressed in suits and red ties. The man on the left wears an American flag lapel pin and has a serious expression, while the man on the right wears a yellow ribbon and an Israeli flag lapel pin, and is smiling.","Two men are shown standing side-by-side, both dressed in suits and red ties. The man on the left wears an American flag lapel pin and has a serious expression, while the man on the right wears a yellow ribbon and an Israeli flag lapel pin, and is smiling."
871,1717.jpg,1717.jpg,"A man stands in a room, holding a framed photograph of another man's face. The BBC News logo is visible in the bottom left corner of the photograph.","A man stands in a room, holding a framed photograph of another man's face. The BBC News logo is visible in the bottom left corner of the photograph.",False,"A man stands in a room, holding a framed photograph of another man's face. The BBC News logo is visible in the bottom left corner of the photograph.","A man stands in a room, holding a framed photograph of another man's face. The News is visible in the corner of the photograph."
872,1718.jpg,1718.jpg,"An outdoor scene features several people holding Israeli flags, with a woman in a yellow hat prominently displaying two yellow flags. Cars and various road signs are visible in the background.","An outdoor scene features several people holding Israeli flags, with a woman in a yellow hat prominently displaying two yellow flags. Cars and various road signs are visible in the background.",False,"An outdoor scene features several people holding Israeli flags, with a woman in a yellow hat prominently displaying two yellow flags. Cars and various road signs are visible in the background.","An outdoor scene features several people holding Israeli flags, with a woman in a yellow hat prominently displaying two yellow flags. Cars and various road signs are visible in the background."
873,1719.jpg,1719.jpg,"A woman with short grey hair and a man in a suit and glasses stand at separate podiums equipped with microphones. National flags, including the Australian flag, are visible behind them, and the BBC News logo is in the bottom left corner.","A woman with short grey hair and a man in a suit and glasses stand at separate podiums equipped with microphones. National flags, including the Australian flag, are visible behind them, and the BBC News logo is in the bottom left corner.",False,"A woman with short grey hair and a man in a suit and glasses stand at separate podiums equipped with microphones. National flags, including the Australian flag, are visible behind them, and the BBC News logo is in the bottom left corner.","A woman with short grey hair and a man in a suit and glasses stand at separate podiums equipped with microphones. National flags, including the Australian flag, are visible behind them, and the News is in the corner."
874,1720.jpg,1720.jpg,"A woman with dark hair, her mouth open, stands in the foreground as a large sign is held up in a crowd. The sign displays a smiling man with a beard and the English text ""BRING HIM HOME NOW!"", along with his name Matan Zangauker (25) (24) and some Hebrew writing.","A woman with dark hair, her mouth open, stands in the foreground as a large sign is held up in a crowd. The sign displays a smiling man with a beard and the English text ""BRING HIM HOME NOW!"", along with his name Matan Zangauker (25) (24) and some Hebrew writing.",False,"A woman with dark hair, her mouth open, stands in the foreground as a large sign is held up in a crowd. The sign displays a smiling man with a beard and the English text ""BRING HIM HOME NOW!"", along with his name Matan Zangauker (25) (24) and some Hebrew writing.","A woman with dark hair, her mouth open, stands in the foreground as a large sign is held up in a crowd. The sign displays a smiling man with a beard and the English text ""BRING HIM HOME NOW!"", along with his name a person (25) (24) and some Hebrew writing."
875,1721.jpg,1721.jpg,"People are seen riding in and on two crowded vehicles, including a van and a pickup truck, against a backdrop of heavily damaged and destroyed buildings.","People are seen riding in and on two crowded vehicles, including a van and a pickup truck, against a backdrop of heavily damaged and destroyed buildings.",False,"People are seen riding in and on two crowded vehicles, including a van and a pickup truck, against a backdrop of heavily damaged and destroyed buildings.","People are seen riding in and on two crowded vehicles, including a van and a pickup truck, against a backdrop of heavily damaged and destroyed buildings."
876,1722.jpg,1722.jpg,"A close-up photograph shows a man with short grey hair looking directly at the camera, against a blurred background. The BBC News logo is visible in the bottom left corner of the image.","A close-up photograph shows a man with short grey hair looking directly at the camera, against a blurred background. The BBC News logo is visible in the bottom left corner of the image.",False,"A close-up photograph shows a man with short grey hair looking directly at the camera, against a blurred background. The BBC News logo is visible in the bottom left corner of the image.","A close-up photograph shows a man with short grey hair looking directly at the camera, against a blurred background. The News is visible in the corner of the image."
877,1723.jpg,1723.jpg,"A crowd of people gathers on a large metal bridge, holding Palestinian flags, umbrellas, and signs. Visible signs include ""CEASE FIRE NOW!"", a watermelon graphic, and a portrait of a man.","A crowd of people gathers on a large metal bridge, holding Palestinian flags, umbrellas, and signs. Visible signs include ""CEASE FIRE NOW!"", a watermelon graphic, and a portrait of a man.",False,"A crowd of people gathers on a large metal bridge, holding Palestinian flags, umbrellas, and signs. Visible signs include ""CEASE FIRE NOW!"", a watermelon graphic, and a portrait of a man.","A crowd of people gathers on a large metal bridge, holding Palestinian flags, umbrellas, and signs. Visible signs include ""CEASE FIRE NOW!"", a watermelon graphic, and a portrait of a man."
878,1724.jpg,1724.jpg,"A crowd of people, many displaying Israeli flags, is gathered outdoors with the Brandenburg Gate visible in the background.","A crowd of people, many displaying Israeli flags, is gathered outdoors with the Brandenburg Gate visible in the background.",False,"A crowd of people, many displaying Israeli flags, is gathered outdoors with the Brandenburg Gate visible in the background.","A crowd of people, many displaying Israeli flags, is gathered outdoors with the Brandenburg Gate visible in the background."
879,1725.jpg,1725.jpg,"A man in a black shirt speaks at a podium with microphones, flanked by two Israeli flags against a blue background. In the top left corner, a 'GPO' logo and Hebrew text are visible.","A man in a black shirt speaks at a podium with microphones, flanked by two Israeli flags against a blue background. In the top left corner, a 'GPO' logo and Hebrew text are visible.",False,"A man in a black shirt speaks at a podium with microphones, flanked by two Israeli flags against a blue background. In the top left corner, a 'GPO' logo and Hebrew text are visible.","A man in a black shirt speaks at a podium with microphones, flanked by two Israeli flags against a blue background. In the corner, a 'GPO' and Hebrew text are visible."
880,1726.jpg,1726.jpg,"Numerous bodies, some covered in white shrouds and others in blankets, are laid out on the ground in a dimly lit, crowded area. Several individuals, including some in medical scrubs and uniforms, stand among the deceased.","Numerous bodies, some covered in white shrouds and others in blankets, are laid out on the ground in a dimly lit, crowded area. Several individuals, including some in medical scrubs and uniforms, stand among the deceased.",False,"Numerous bodies, some covered in white shrouds and others in blankets, are laid out on the ground in a dimly lit, crowded area. Several individuals, including some in medical scrubs and uniforms, stand among the deceased.","Numerous bodies, some covered in white shrouds and others in blankets, are laid out on the ground in a dimly lit, crowded area. Several individuals, including some in medical scrubs and uniforms, stand among the deceased."
881,1727.jpg,1727.jpg,"An Israeli flag is actively burning in the foreground amidst a gathering of men. Two religious figures in traditional attire and a man in a green cap are prominent among those observing the flames, with a banner featuring Arabic text and a Lebanese flag in the background.","An Israeli flag is actively burning in the foreground amidst a gathering of men. Two religious figures in traditional attire and a man in a green cap are prominent among those observing the flames, with a banner featuring Arabic text and a Lebanese flag in the background.",False,"An Israeli flag is actively burning in the foreground amidst a gathering of men. Two religious figures in traditional attire and a man in a green cap are prominent among those observing the flames, with a banner featuring Arabic text and a Lebanese flag in the background.","An Israeli flag is actively burning in the foreground amidst a gathering of men. Two religious figures in traditional attire and a man in a green cap are prominent among those observing the flames, with a banner featuring Arabic text and a Lebanese flag in the background."
882,1728.jpg,1728.jpg,"A man with a beard, wearing a dark suit and white shirt, sits in a red armchair while gesturing with his left hand. Behind him are two flags: one displaying the Palestinian colors and another white flag featuring a green emblem.","A man with a beard, wearing a dark suit and white shirt, sits in a red armchair while gesturing with his left hand. Behind him are two flags: one displaying the Palestinian colors and another white flag featuring a green emblem.",False,"A man with a beard, wearing a dark suit and white shirt, sits in a red armchair while gesturing with his left hand. Behind him are two flags: one displaying the Palestinian colors and another white flag featuring a green emblem.","A man with a beard, wearing a dark suit and white shirt, sits in a red armchair while gesturing with his left hand. Behind him are two flags: one displaying the Palestinian colors and another white flag featuring a green emblem."
883,1729.jpg,1729.jpg,"A man with a beard is prominently featured in a light blue uniform shirt, adorned with epaulets, various badges, and rows of medal ribbons, with a name tag reading ""יעקב שבחאי"" in Hebrew. He is looking to his right while other individuals, some in uniform and some in civilian clothes, are visible in the blurred background.","A man with a beard is prominently featured in a light blue uniform shirt, adorned with epaulets, various badges, and rows of medal ribbons, with a name tag reading ""יעקב שבחאי"" in Hebrew. He is looking to his right while other individuals, some in uniform and some in civilian clothes, are visible in the blurred background.",False,"A man with a beard is prominently featured in a light blue uniform shirt, adorned with epaulets, various badges, and rows of medal ribbons, with a name tag reading ""יעקב שבחאי"" in Hebrew. He is looking to his right while other individuals, some in uniform and some in civilian clothes, are visible in the blurred background.","A man with a beard is prominently featured in a light blue uniform shirt, adorned with epaulets, various badges, and rows of medal ribbons, with a name tag reading ""יעקב שבחאי"" in Hebrew. He is looking to his right while other individuals, some in uniform and some in civilian clothes, are visible in the blurred background."
884,1730.jpg,1730.jpg,"A group of men in military-style uniforms, tactical vests, and knee pads stand together, many holding rifles. In the background, flags with blue and white stripes and a star are visible.","A group of men in military-style uniforms, tactical vests, and knee pads stand together, many holding rifles. In the background, flags with blue and white stripes and a star are visible.",False,"A group of men in military-style uniforms, tactical vests, and knee pads stand together, many holding rifles. In the background, flags with blue and white stripes and a star are visible.","A group of men in military-style uniforms, tactical vests, and knee pads stand together, many holding rifles. In the background, flags with blue and white stripes and a star are visible."
885,1731.jpg,1731.jpg,"A man in a black shirt stands at a wooden podium with the Israeli emblem, speaking into microphones, while three other men in black shirts are seated at a table to his right. Multiple Israeli flags serve as the backdrop for the scene.","A man in a black shirt stands at a wooden podium with the Israeli emblem, speaking into microphones, while three other men in black shirts are seated at a table to his right. Multiple Israeli flags serve as the backdrop for the scene.",False,"A man in a black shirt stands at a wooden podium with the Israeli emblem, speaking into microphones, while three other men in black shirts are seated at a table to his right. Multiple Israeli flags serve as the backdrop for the scene.","A man in a black shirt stands at a wooden podium with the Israeli emblem, speaking into microphones, while three other men in black shirts are seated at a table to his right. Multiple Israeli flags serve as the backdrop for the scene."
886,1732.jpg,1732.jpg,"A person runs in the foreground of a dusty, rubble-strewn street. Several other individuals walk amidst the debris, with damaged multi-story buildings visible in the background.","A person runs in the foreground of a dusty, rubble-strewn street. Several other individuals walk amidst the debris, with damaged multi-story buildings visible in the background.",False,"A person runs in the foreground of a dusty, rubble-strewn street. Several other individuals walk amidst the debris, with damaged multi-story buildings visible in the background.","A person runs in the foreground of a dusty, rubble-strewn street. Several other individuals walk amidst the debris, with damaged multi-story buildings visible in the background."
887,1733.jpg,1733.jpg,"Three women are seated indoors, with a tiled wall behind them. The woman in the center is speaking, while the women on either side of her are looking slightly away.","Three women are seated indoors, with a tiled wall behind them. The woman in the center is speaking, while the women on either side of her are looking slightly away.",False,"Three women are seated indoors, with a tiled wall behind them. The woman in the center is speaking, while the women on either side of her are looking slightly away.","Three women are seated indoors, with a tiled wall behind them. The woman in the center is speaking, while the women on either side of her are looking slightly away."
888,1734.jpg,1734.jpg,"The image displays a split screen: on the left, an older woman with long hair appears distressed while holding a phone showing another person; on the right, a younger woman with long dreadlocks and a gold necklace smiles in an outdoor festival environment.","The image displays a split screen: on the left, an older woman with long hair appears distressed while holding a phone showing another person; on the right, a younger woman with long dreadlocks and a gold necklace smiles in an outdoor festival environment.",False,"The image displays a split screen: on the left, an older woman with long hair appears distressed while holding a phone showing another person; on the right, a younger woman with long dreadlocks and a gold necklace smiles in an outdoor festival environment.","The image displays a split screen: on the left, an older woman with long hair appears distressed while holding a phone showing another person; on the right, a younger woman with long dreadlocks and a gold necklace smiles in an outdoor festival environment."
889,1735.jpg,1735.jpg,"Two soldiers in helmets and tactical gear are seen from behind, positioned on a military vehicle. They observe a dusty landscape with a dirt road, where smoke rises in the distance under an overcast sky.","Two soldiers in helmets and tactical gear are seen from behind, positioned on a military vehicle. They observe a dusty landscape with a dirt road, where smoke rises in the distance under an overcast sky.",False,"Two soldiers in helmets and tactical gear are seen from behind, positioned on a military vehicle. They observe a dusty landscape with a dirt road, where smoke rises in the distance under an overcast sky.","Two soldiers in helmets and tactical gear are seen from behind, positioned on a military vehicle. They observe a dusty landscape with a dirt road, where smoke rises in the distance under an overcast sky."
890,1736.jpg,1736.jpg,"A line of large trucks, some loaded with goods including bottled water, stands on an unpaved road. A man is seen adjusting a green tarp over the cargo of one truck, with another person walking in the background near an arched structure.","A line of large trucks, some loaded with goods including bottled water, stands on an unpaved road. A man is seen adjusting a green tarp over the cargo of one truck, with another person walking in the background near an arched structure.",False,"A line of large trucks, some loaded with goods including bottled water, stands on an unpaved road. A man is seen adjusting a green tarp over the cargo of one truck, with another person walking in the background near an arched structure.","A line of large trucks, some loaded with goods including bottled water, stands on an unpaved road. A man is seen adjusting a green tarp over the cargo of one truck, with another person walking in the background near an arched structure."
891,1737.jpg,1737.jpg,"A large cloud of dust and debris obscures a collapsing building in an urban area, with other structures visible in the background.","A large cloud of dust and debris obscures a collapsing building in an urban area, with other structures visible in the background.",False,"A large cloud of dust and debris obscures a collapsing building in an urban area, with other structures visible in the background.","A large cloud of dust and debris obscures a collapsing building in an urban area, with other structures visible in the background."
892,1738.jpg,1738.jpg,"A man with a beard and a kippah is speaking at a wooden podium, with an Israeli flag visible to his left and a large blue screen displaying Hebrew text and ""October 2023"" to his right. A microphone is positioned in front of him on the podium, which also features an emblem of a menorah.","A man with a beard and a kippah is speaking at a wooden podium, with an Israeli flag visible to his left and a large blue screen displaying Hebrew text and ""October 2023"" to his right. A microphone is positioned in front of him on the podium, which also features an emblem of a menorah.",False,"A man with a beard and a kippah is speaking at a wooden podium, with an Israeli flag visible to his left and a large blue screen displaying Hebrew text and ""October 2023"" to his right. A microphone is positioned in front of him on the podium, which also features an emblem of a menorah.","A man with a beard and a kippah is speaking at a wooden podium, with an Israeli flag visible to his left and a large blue screen displaying Hebrew text and ""October 2023"" to his right. A microphone is positioned in front of him on the podium, which also features an emblem of a menorah."
893,1739.jpg,1739.jpg,"Several men, including soldiers in uniform and an emergency worker, are present on a paved street. Two stretchers, one with a partially covered person, and scattered personal items are visible on the ground near a building.","Several men, including soldiers in uniform and an emergency worker, are present on a paved street. Two stretchers, one with a partially covered person, and scattered personal items are visible on the ground near a building.",False,"Several men, including soldiers in uniform and an emergency worker, are present on a paved street. Two stretchers, one with a partially covered person, and scattered personal items are visible on the ground near a building.","Several men, including soldiers in uniform and an emergency worker, are present on a paved street. Two stretchers, one with a partially covered person, and scattered personal items are visible on the ground near a building."
894,1740.jpg,1740.jpg,"An aerial view shows a large, light-colored rectangular object on the right side of a dark surface. On the left, several blurry, elongated lighter-colored shapes are visible on the same dark surface, highlighted by red brackets.","An aerial view shows a large, light-colored rectangular object on the right side of a dark surface. On the left, several blurry, elongated lighter-colored shapes are visible on the same dark surface, highlighted by red brackets.",False,"An aerial view shows a large, light-colored rectangular object on the right side of a dark surface. On the left, several blurry, elongated lighter-colored shapes are visible on the same dark surface, highlighted by red brackets.","An aerial view shows a large, light-colored rectangular object on the right side of a dark surface. On the left, several blurry, elongated lighter-colored shapes are visible on the same dark surface, highlighted by red brackets."
895,1741.jpg,1741.jpg,"Several military tanks are positioned on a dirt path, with a soldier emerging from the lead tank's hatch, raising both fists in the air. Power lines and trees are visible in the background under a cloudy sky.","Several military tanks are positioned on a dirt path, with a soldier emerging from the lead tank's hatch, raising both fists in the air. Power lines and trees are visible in the background under a cloudy sky.",False,"Several military tanks are positioned on a dirt path, with a soldier emerging from the lead tank's hatch, raising both fists in the air. Power lines and trees are visible in the background under a cloudy sky.","Several military tanks are positioned on a dirt path, with a soldier emerging from the lead tank's hatch, raising both fists in the air. Power lines and trees are visible in the background under a cloudy sky."
896,1742.jpg,1742.jpg,"A group of men, including military personnel in uniform and others in civilian attire, are seated at a table with multiple computer screens and electronic equipment. They appear to be in an operations room, with a large display screen showing digital information visible in the background.","A group of men, including military personnel in uniform and others in civilian attire, are seated at a table with multiple computer screens and electronic equipment. They appear to be in an operations room, with a large display screen showing digital information visible in the background.",False,"A group of men, including military personnel in uniform and others in civilian attire, are seated at a table with multiple computer screens and electronic equipment. They appear to be in an operations room, with a large display screen showing digital information visible in the background.","A group of men, including military personnel in uniform and others in civilian attire, are seated at a table with multiple computer screens and electronic equipment. They appear to be in an operations room, with a large display screen showing digital information visible in the background."
897,1743.jpg,1743.jpg,"People are standing on and around a military tank. One person on the tank holds a Palestinian flag, while a tall barrier with barbed wire and plumes of dark smoke are visible in the background.","People are standing on and around a military tank. One person on the tank holds a Palestinian flag, while a tall barrier with barbed wire and plumes of dark smoke are visible in the background.",False,"People are standing on and around a military tank. One person on the tank holds a Palestinian flag, while a tall barrier with barbed wire and plumes of dark smoke are visible in the background.","People are standing on and around a military tank. One person on the tank holds a Palestinian flag, while a tall barrier with barbed wire and plumes of dark smoke are visible in the background."
898,1744.jpg,1744.jpg,"A man in a dark suit and blue tie is speaking, with several Israeli flags displayed behind him. Two microphones are positioned in front of him, and he wears a small Israeli flag pin on his lapel.","A man in a dark suit and blue tie is speaking, with several Israeli flags displayed behind him. Two microphones are positioned in front of him, and he wears a small Israeli flag pin on his lapel.",False,"A man in a dark suit and blue tie is speaking, with several Israeli flags displayed behind him. Two microphones are positioned in front of him, and he wears a small Israeli flag pin on his lapel.","A man in a dark suit and blue tie is speaking, with several Israeli flags displayed behind him. Two microphones are positioned in front of him, and he wears a small Israeli flag pin on his lapel."
899,1745.jpg,1745.jpg,"A heavily damaged building stands amidst rubble and debris, with an excavator positioned on the left. In the foreground, two men, one in military uniform and the other in civilian clothes, stand on a street next to puddles.","A heavily damaged building stands amidst rubble and debris, with an excavator positioned on the left. In the foreground, two men, one in military uniform and the other in civilian clothes, stand on a street next to puddles.",False,"A heavily damaged building stands amidst rubble and debris, with an excavator positioned on the left. In the foreground, two men, one in military uniform and the other in civilian clothes, stand on a street next to puddles.","A heavily damaged building stands amidst rubble and debris, with an excavator positioned on the left. In the foreground, two men, one in military uniform and the other in civilian clothes, stand on a street next to puddles."
900,1746.jpg,1746.jpg,"A man in a dark suit and light blue shirt speaks into a microphone, gesturing with his right hand. He stands against a blue background that features white Hebrew text.","A man in a dark suit and light blue shirt speaks into a microphone, gesturing with his right hand. He stands against a blue background that features white Hebrew text.",False,"A man in a dark suit and light blue shirt speaks into a microphone, gesturing with his right hand. He stands against a blue background that features white Hebrew text.","A man in a dark suit and light blue shirt speaks into a microphone, gesturing with his right hand. He stands against a blue background that features white Hebrew text."
901,1747.jpg,1747.jpg,"The image shows a cityscape at night with a large fire and heavy smoke rising from buildings on the left, while multiple lightning bolts illuminate the dark sky above the sea on the right.","The image shows a cityscape at night with a large fire and heavy smoke rising from buildings on the left, while multiple lightning bolts illuminate the dark sky above the sea on the right.",False,"The image shows a cityscape at night with a large fire and heavy smoke rising from buildings on the left, while multiple lightning bolts illuminate the dark sky above the sea on the right.","The image shows a cityscape at night with a large fire and heavy smoke rising from buildings on the left, while multiple lightning bolts illuminate the dark sky above the sea on the right."
902,1748.jpg,1748.jpg,"A bearded man in an olive uniform and an orange reflective vest looks to his left as a hospital bed carrying a person is moved through what appears to be a medical facility hallway. Other individuals, some in orange vests, are visible in the background.","A bearded man in an olive uniform and an orange reflective vest looks to his left as a hospital bed carrying a person is moved through what appears to be a medical facility hallway. Other individuals, some in orange vests, are visible in the background.",False,"A bearded man in an olive uniform and an orange reflective vest looks to his left as a hospital bed carrying a person is moved through what appears to be a medical facility hallway. Other individuals, some in orange vests, are visible in the background.","A bearded man in an olive uniform and an orange reflective vest looks to his left as a hospital bed carrying a person is moved through what appears to be a medical facility hallway. Other individuals, some in orange vests, are visible in the background."
903,1749.jpg,1749.jpg,"People walk through a street heavily covered in rubble and debris, with damaged multi-story buildings visible in the background. A person runs in the foreground, out of focus, while others carry bags along the cleared path.","People walk through a street heavily covered in rubble and debris, with damaged multi-story buildings visible in the background. A person runs in the foreground, out of focus, while others carry bags along the cleared path.",False,"People walk through a street heavily covered in rubble and debris, with damaged multi-story buildings visible in the background. A person runs in the foreground, out of focus, while others carry bags along the cleared path.","People walk through a street heavily covered in rubble and debris, with damaged multi-story buildings visible in the background. A person runs in the foreground, out of focus, while others carry bags along the cleared path."
904,1750.jpg,1750.jpg,"A man with a short beard and hair wears a camouflage jacket and a black baseball cap featuring a white emblem with Arabic text and a graphic design. He is shown in a close-up, looking forward, with blurred figures visible in the background.","A man with a short beard and hair wears a camouflage jacket and a black baseball cap featuring a white emblem with Arabic text and a graphic design. He is shown in a close-up, looking forward, with blurred figures visible in the background.",False,"A man with a short beard and hair wears a camouflage jacket and a black baseball cap featuring a white emblem with Arabic text and a graphic design. He is shown in a close-up, looking forward, with blurred figures visible in the background.","A man with a short beard and hair wears a camouflage jacket and a black baseball cap featuring a white emblem with Arabic text and a graphic design. He is shown in a close-up, looking forward, with blurred figures visible in the background."
905,1751.jpg,1751.jpg,"Donald Trump is shown speaking at a podium, wearing a dark suit and a red tie, with his arm extended and finger pointing. Several American flags with eagle finials are visible in the dark background.","Donald Trump is shown speaking at a podium, wearing a dark suit and a red tie, with his arm extended and finger pointing. Several American flags with eagle finials are visible in the dark background.",False,"Donald Trump is shown speaking at a podium, wearing a dark suit and a red tie, with his arm extended and finger pointing. Several American flags with eagle finials are visible in the dark background.","a public official is shown speaking at a podium, wearing a dark suit and a red tie, with his arm extended and finger pointing. Several American flags with eagle finials are visible in the dark background."
906,1752.jpg,1752.jpg,"A group of men are gathered around and on top of a military tank on sandy ground, with a fence topped with barbed wire visible in the background. One man in the foreground is taking a selfie, while other individuals are seen moving in the distance.","A group of men are gathered around and on top of a military tank on sandy ground, with a fence topped with barbed wire visible in the background. One man in the foreground is taking a selfie, while other individuals are seen moving in the distance.",False,"A group of men are gathered around and on top of a military tank on sandy ground, with a fence topped with barbed wire visible in the background. One man in the foreground is taking a selfie, while other individuals are seen moving in the distance.","A group of men are gathered around and on top of a military tank on sandy ground, with a fence topped with barbed wire visible in the background. One man in the foreground is taking a selfie, while other individuals are seen moving in the distance."
907,1753.jpg,1753.jpg,Large orange and red explosions illuminate a dark night sky over an urban area. Extensive smoke plumes rise above silhouetted buildings in the foreground.,Large orange and red explosions illuminate a dark night sky over an urban area. Extensive smoke plumes rise above silhouetted buildings in the foreground.,False,Large orange and red explosions illuminate a dark night sky over an urban area. Extensive smoke plumes rise above silhouetted buildings in the foreground.,Large orange and red explosions illuminate a dark night sky over an urban area. Extensive smoke plumes rise above silhouetted buildings in the foreground.
908,1754.jpg,1754.jpg,"A large, dark plume of smoke rises above a densely built urban area. Numerous buildings are visible beneath the smoke, some appearing damaged.","A large, dark plume of smoke rises above a densely built urban area. Numerous buildings are visible beneath the smoke, some appearing damaged.",False,"A large, dark plume of smoke rises above a densely built urban area. Numerous buildings are visible beneath the smoke, some appearing damaged.","A large, dark plume of smoke rises above a densely built urban area. Numerous buildings are visible beneath the smoke, some appearing damaged."
909,1755.jpg,1755.jpg,"A large crowd of men fills a street, with several individuals raising their arms and two prominent figures carried on shoulders. One person in the crowd holds a Palestinian flag, against a backdrop of urban buildings.","A large crowd of men fills a street, with several individuals raising their arms and two prominent figures carried on shoulders. One person in the crowd holds a Palestinian flag, against a backdrop of urban buildings.",False,"A large crowd of men fills a street, with several individuals raising their arms and two prominent figures carried on shoulders. One person in the crowd holds a Palestinian flag, against a backdrop of urban buildings.","A large crowd of men fills a street, with several individuals raising their arms and two prominent figures carried on shoulders. One person in the crowd holds a Palestinian flag, against a backdrop of urban buildings."
910,1756.jpg,1756.jpg,"A soldier in military uniform and a tactical helmet takes a selfie, with other soldiers standing in the background on a dirt floor.","A soldier in military uniform and a tactical helmet takes a selfie, with other soldiers standing in the background on a dirt floor.",False,"A soldier in military uniform and a tactical helmet takes a selfie, with other soldiers standing in the background on a dirt floor.","A soldier in military uniform and a tactical helmet takes a selfie, with other soldiers standing in the background on a dirt floor."
911,1757.jpg,1757.jpg,"A person in a blue suit addresses a large assembly from a podium in a formal hall. Many people are seated at desks in rows, with the European Union flag and various national flags displayed in the background.","A person in a blue suit addresses a large assembly from a podium in a formal hall. Many people are seated at desks in rows, with the European Union flag and various national flags displayed in the background.",False,"A person in a blue suit addresses a large assembly from a podium in a formal hall. Many people are seated at desks in rows, with the European Union flag and various national flags displayed in the background.","A person in a blue suit addresses a large assembly from a podium in a formal hall. Many people are seated at desks in rows, with the European Union flag and various national flags displayed in the background."
912,1758.jpg,1758.jpg,"A soldier wearing a helmet and glasses looks out from the hatch of a tan armored military vehicle. The vehicle is equipped with various mounted weapons and sensors, set against a blurry, arid background.","A soldier wearing a helmet and glasses looks out from the hatch of a tan armored military vehicle. The vehicle is equipped with various mounted weapons and sensors, set against a blurry, arid background.",False,"A soldier wearing a helmet and glasses looks out from the hatch of a tan armored military vehicle. The vehicle is equipped with various mounted weapons and sensors, set against a blurry, arid background.","A soldier wearing a helmet and glasses looks out from the hatch of a tan armored military vehicle. The vehicle is equipped with various mounted weapons and sensors, set against a blurry, arid background."
